,year,solver,track,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
3528,2021,ConArg,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3529,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3530,2021,u-TOKSIA,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3531,2021,ASPARTIX-V,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3532,2021,FUDGE,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3533,2021,PYGLAF,SE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3534,2021,ConArg,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3535,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3536,2021,u-TOKSIA,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3537,2021,ASPARTIX-V,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3538,2021,FUDGE,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3539,2021,PYGLAF,EE-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3540,2021,ConArg,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3541,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3542,2021,u-TOKSIA,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3543,2021,ASPARTIX-V,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3544,2021,FUDGE,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3545,2021,PYGLAF,DC-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3546,2021,ConArg,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3547,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3548,2021,u-TOKSIA,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3549,2021,ASPARTIX-V,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3550,2021,FUDGE,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3551,2021,PYGLAF,DS-PR,2021/instances/2021/e_9_10_7.tgf,153450,16187979,0.00781248,1,1,1,153450.0,153450
3552,2021,ConArg,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3553,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3554,2021,u-TOKSIA,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3555,2021,ASPARTIX-V,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3556,2021,FUDGE,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3557,2021,PYGLAF,SE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3558,2021,ConArg,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3559,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3560,2021,u-TOKSIA,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3561,2021,ASPARTIX-V,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3562,2021,FUDGE,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3563,2021,PYGLAF,EE-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3564,2021,ConArg,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3565,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3566,2021,u-TOKSIA,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3567,2021,ASPARTIX-V,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3568,2021,FUDGE,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3569,2021,PYGLAF,DC-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3570,2021,ConArg,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3571,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3572,2021,u-TOKSIA,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3573,2021,ASPARTIX-V,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3574,2021,FUDGE,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3575,2021,PYGLAF,DS-PR,2021/instances/2021/be_8_8_8.tgf,89850,7821941,0.00207036,1,1,1,89850.0,89850
3576,2021,ConArg,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3577,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3578,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3579,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3580,2021,FUDGE,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3581,2021,PYGLAF,SE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3582,2021,ConArg,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3583,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3584,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3585,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3586,2021,FUDGE,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3587,2021,PYGLAF,EE-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3588,2021,ConArg,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3589,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3590,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3591,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3592,2021,FUDGE,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3593,2021,PYGLAF,DC-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3594,2021,ConArg,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3595,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3596,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3597,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3598,2021,FUDGE,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3599,2021,PYGLAF,DS-PR,2021/instances/2021/b_7_2_9.tgf,51000,3256313,0.00125195,1,1,1,51000.0,51000
3600,2021,ConArg,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3601,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3602,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3603,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3604,2021,FUDGE,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3605,2021,PYGLAF,SE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3606,2021,ConArg,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3607,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3608,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3609,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3610,2021,FUDGE,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3611,2021,PYGLAF,EE-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3612,2021,ConArg,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3613,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3614,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3615,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3616,2021,FUDGE,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3617,2021,PYGLAF,DC-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3618,2021,ConArg,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3619,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3620,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3621,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3622,2021,FUDGE,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3623,2021,PYGLAF,DS-PR,2021/instances/2021/b_7_7_10.tgf,51000,3856631,0.00148275,1,1,1,51000.0,51000
3624,2021,ConArg,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3625,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3626,2021,u-TOKSIA,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3627,2021,ASPARTIX-V,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3628,2021,FUDGE,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3629,2021,PYGLAF,SE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3630,2021,ConArg,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3631,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3632,2021,u-TOKSIA,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3633,2021,ASPARTIX-V,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3634,2021,FUDGE,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3635,2021,PYGLAF,EE-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3636,2021,ConArg,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3637,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3638,2021,u-TOKSIA,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3639,2021,ASPARTIX-V,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3640,2021,FUDGE,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3641,2021,PYGLAF,DC-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3642,2021,ConArg,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3643,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3644,2021,u-TOKSIA,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3645,2021,ASPARTIX-V,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3646,2021,FUDGE,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3647,2021,PYGLAF,DS-PR,2021/instances/2021/be_7_7_10.tgf,44750,3681968,0.00183863,1,1,1,44750.0,44750
3648,2021,ConArg,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3649,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3650,2021,u-TOKSIA,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3651,2021,ASPARTIX-V,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3652,2021,FUDGE,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3653,2021,PYGLAF,SE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3654,2021,ConArg,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3655,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3656,2021,u-TOKSIA,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3657,2021,ASPARTIX-V,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3658,2021,FUDGE,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3659,2021,PYGLAF,EE-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3660,2021,ConArg,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3661,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3662,2021,u-TOKSIA,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3663,2021,ASPARTIX-V,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3664,2021,FUDGE,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3665,2021,PYGLAF,DC-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3666,2021,ConArg,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3667,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3668,2021,u-TOKSIA,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3669,2021,ASPARTIX-V,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3670,2021,FUDGE,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3671,2021,PYGLAF,DS-PR,2021/instances/2021/be_7_6_9.tgf,44800,3576173,0.00178181,1,1,1,44800.0,44800
3672,2021,ConArg,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3673,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3674,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3675,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3676,2021,FUDGE,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3677,2021,PYGLAF,SE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3678,2021,ConArg,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3679,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3680,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3681,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3682,2021,FUDGE,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3683,2021,PYGLAF,EE-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3684,2021,ConArg,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3685,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3686,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3687,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3688,2021,FUDGE,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3689,2021,PYGLAF,DC-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3690,2021,ConArg,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3691,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3692,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3693,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3694,2021,FUDGE,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3695,2021,PYGLAF,DS-PR,2021/instances/2021/b_6_8_9.tgf,25400,1902760,0.00294928,1,1,1,25400.0,25400
3696,2021,ConArg,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3697,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3698,2021,u-TOKSIA,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3699,2021,ASPARTIX-V,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3700,2021,FUDGE,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3701,2021,PYGLAF,SE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3702,2021,ConArg,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3703,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3704,2021,u-TOKSIA,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3705,2021,ASPARTIX-V,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3706,2021,FUDGE,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3707,2021,PYGLAF,EE-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3708,2021,ConArg,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3709,2021,u-TOKSIA-parallel,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3710,2021,u-TOKSIA,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3711,2021,ASPARTIX-V,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3712,2021,FUDGE,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3713,2021,PYGLAF,DC-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3714,2021,ConArg,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3715,2021,u-TOKSIA-parallel,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3716,2021,u-TOKSIA,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3717,2021,ASPARTIX-V,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3718,2021,FUDGE,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3719,2021,PYGLAF,DS-PR,2021/instances/2021/b_5_10_6.tgf,12600,948484,0.00597433,1,1,1,12600.0,12600
3720,2021,ConArg,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3721,2021,u-TOKSIA-parallel,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3722,2021,u-TOKSIA,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3723,2021,ASPARTIX-V,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3724,2021,FUDGE,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3725,2021,PYGLAF,SE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3726,2021,ConArg,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3727,2021,u-TOKSIA-parallel,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3728,2021,u-TOKSIA,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3729,2021,ASPARTIX-V,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3730,2021,FUDGE,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
3731,2021,PYGLAF,EE-PR,2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250.0,38250
