instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize,totoddcycles,isbipartite,maxwidth,t_c,nt_c,mx,mx2,mx3,mx4,px
2021/instances/2021/be_9_2_9.tgf,179000,12890604,0.00652283,1,1,1,179000,179000,-1,0,1,0,2.16E+127,2.16E+127,2.04E+127,4.52E+63,4.52E+63,4.52E+63
2021/instances/2021/be_9_3_10.tgf,178000,13401158,0.00827626,1,1,1,178000,178000,-1,0,1,0,9.50E+126,9.50E+126,8.93E+126,2.99E+63,2.99E+63,2.99E+63
2021/instances/2021/be_9_4_10.tgf,179250,14044371,0.00679854,1,1,1,179250,179250,-1,0,1,0,2.64E+127,2.64E+127,2.48E+127,4.98E+63,4.98E+63,4.98E+63
2021/instances/2021/be_9_4_6.tgf,180000,14058326,0.00602011,1,1,1,180000,180000,-1,0,1,0,4.88E+127,4.88E+127,4.58E+127,6.77E+63,6.77E+63,6.77E+63
2021/instances/2021/be_9_4_7.tgf,178500,13994341,0.00778554,1,1,1,178500,178500,-1,0,1,0,1.43E+127,1.43E+127,1.34E+127,3.66E+63,3.66E+63,3.66E+63
2021/instances/2021/be_9_4_8.tgf,179250,14033114,0.00679309,1,1,1,179250,179250,-1,0,1,0,2.64E+127,2.64E+127,2.48E+127,4.98E+63,4.98E+63,4.98E+63
2021/instances/2021/be_9_4_9.tgf,178800,14030100,0.00736616,1,1,1,178800,178800,-1,0,1,0,1.83E+127,1.83E+127,1.71E+127,4.14E+63,4.14E+63,4.14E+63
2021/instances/2021/be_9_5_10.tgf,178500,14560732,0.00810064,1,1,1,178500,178500,-1,0,1,0,1.43E+127,1.43E+127,1.33E+127,3.65E+63,3.65E+63,3.65E+63
2021/instances/2021/be_9_6_10.tgf,178050,15134853,0.0092453,1,1,1,178050,178050,-1,0,1,0,9.82E+126,9.82E+126,9.16E+126,3.03E+63,3.03E+63,3.03E+63
2021/instances/2021/be_9_6_6.tgf,180100,15157966,0.00639242,1,1,1,180100,180100,-1,0,1,0,5.27E+127,5.27E+127,4.92E+127,7.01E+63,7.01E+63,7.01E+63
2021/instances/2021/be_9_6_7.tgf,179550,15177232,0.00698307,1,1,1,179550,179550,-1,0,1,0,3.36E+127,3.36E+127,3.14E+127,5.60E+63,5.60E+63,5.60E+63
2021/instances/2021/be_9_6_8.tgf,178800,15121111,0.00793897,1,1,1,178800,178800,-1,0,1,0,1.82E+127,1.82E+127,1.70E+127,4.12E+63,4.12E+63,4.12E+63
2021/instances/2021/be_9_6_9.tgf,180900,15215737,0.00572012,1,1,1,180900,180900,-1,0,1,0,1.01E+128,1.01E+128,9.45E+127,9.72E+63,9.72E+63,9.72E+63
2021/instances/2021/be_9_7_10.tgf,179250,15725359,0.00761227,1,1,1,179250,179250,-1,0,1,0,2.62E+127,2.62E+127,2.44E+127,4.94E+63,4.94E+63,4.94E+63
2021/instances/2021/be_9_8_10.tgf,179050,16260804,0.00815433,1,1,1,179050,179050,-1,0,1,0,2.22E+127,2.22E+127,2.06E+127,4.54E+63,4.54E+63,4.54E+63
2021/instances/2021/be_9_8_6.tgf,178100,16225210,0.00980471,1,1,1,178100,178100,-1,0,1,0,1.02E+127,1.02E+127,9.45E+126,3.07E+63,3.07E+63,3.07E+63
2021/instances/2021/be_9_8_7.tgf,179750,16256896,0.00724044,1,1,1,179750,179750,-1,0,1,0,3.94E+127,3.94E+127,3.66E+127,6.05E+63,6.05E+63,6.05E+63
2021/instances/2021/be_9_8_8.tgf,179400,16317052,0.00769822,1,1,1,179400,179400,-1,0,1,0,2.96E+127,2.96E+127,2.74E+127,5.24E+63,5.24E+63,5.24E+63
2021/instances/2021/be_9_8_9.tgf,179300,16248146,0.00779767,1,1,1,179300,179300,-1,0,1,0,2.73E+127,2.73E+127,2.53E+127,5.03E+63,5.03E+63,5.03E+63
2021/instances/2021/be_9_9_10.tgf,178950,16829429,0.00859376,1,1,1,178950,178950,-1,0,1,0,2.04E+127,2.04E+127,1.89E+127,4.35E+63,4.35E+63,4.35E+63
2021/instances/2021/e_10_10_10.tgf,307050,33660307,0.00823919,1,1,1,307050,307050,-1,0,1,0,5.99E+166,5.99E+166,5.59E+166,2.36E+83,2.36E+83,2.36E+83
2021/instances/2021/e_10_1_10.tgf,307050,23973716,0.00586816,1,1,1,307050,307050,-1,0,1,0,6.11E+166,6.11E+166,5.82E+166,2.41E+83,2.41E+83,2.41E+83
2021/instances/2021/e_10_2_10.tgf,307050,25066076,0.00613554,1,1,1,307050,307050,-1,0,1,0,6.09E+166,6.09E+166,5.79E+166,2.41E+83,2.41E+83,2.41E+83
2021/instances/2021/e_10_3_10.tgf,307050,26161914,0.00640377,1,1,1,307050,307050,-1,0,1,0,6.08E+166,6.08E+166,5.76E+166,2.40E+83,2.40E+83,2.40E+83
2021/instances/2021/e_10_4_10.tgf,307050,27250070,0.00667013,1,1,1,307050,307050,-1,0,1,0,6.07E+166,6.07E+166,5.74E+166,2.40E+83,2.40E+83,2.40E+83
2021/instances/2021/e_10_5_10.tgf,307050,28324742,0.00693318,1,1,1,307050,307050,-1,0,1,0,6.05E+166,6.05E+166,5.71E+166,2.39E+83,2.39E+83,2.39E+83
2021/instances/2021/e_10_6_10.tgf,307050,29396105,0.00719542,1,1,1,307050,307050,-1,0,1,0,6.04E+166,6.04E+166,5.69E+166,2.39E+83,2.39E+83,2.39E+83
2021/instances/2021/e_10_7_10.tgf,307050,30459168,0.00745563,1,1,1,307050,307050,-1,0,1,0,6.03E+166,6.03E+166,5.66E+166,2.38E+83,2.38E+83,2.38E+83
2021/instances/2021/e_10_8_10.tgf,307050,31504999,0.00771163,1,1,1,307050,307050,-1,0,1,0,6.01E+166,6.01E+166,5.64E+166,2.37E+83,2.37E+83,2.37E+83
2021/instances/2021/e_10_9_10.tgf,307050,32649551,0.00799179,1,1,1,307050,307050,-1,0,1,0,6.00E+166,6.00E+166,5.61E+166,2.37E+83,2.37E+83,2.37E+83
2021/instances/2021/e_5_10_10.tgf,9450,853337,0.00955558,1,1,1,9450,9450,466289,0,1,0,1.33E+29,1.33E+29,9.63E+28,3.10396E+14,3.10396E+14,3.10396E+14
2021/instances/2021/e_5_10_6.tgf,9450,851800,0.00953837,1,1,1,9450,9450,496414,0,1,0,1.33E+29,1.33E+29,9.65E+28,3.10576E+14,3.10576E+14,3.10576E+14
2021/instances/2021/e_5_10_7.tgf,9450,854458,0.00956813,1,1,1,9450,9450,467055,0,1,0,1.33E+29,1.33E+29,9.63E+28,3.10264E+14,3.10264E+14,3.10264E+14
2021/instances/2021/e_5_10_8.tgf,9450,850344,0.00952206,1,1,1,9450,9450,463156,0,1,0,1.33E+29,1.33E+29,9.66E+28,3.10746E+14,3.10746E+14,3.10746E+14
2021/instances/2021/e_5_10_9.tgf,9450,857062,0.00959729,1,1,1,9450,9450,480594,0,1,0,1.33E+29,1.33E+29,9.61E+28,3.0996E+14,3.0996E+14,3.0996E+14
2021/instances/2021/e_5_1_10.tgf,9450,719253,0.00805412,1,1,1,9450,9450,493245,0,1,0,1.40E+29,1.40E+29,1.07E+29,3.26501E+14,3.26501E+14,3.26501E+14
2021/instances/2021/e_5_2_10.tgf,9450,735161,0.00823226,1,1,1,9450,9450,513489,0,1,0,1.39E+29,1.39E+29,1.05E+29,3.24547E+14,3.24547E+14,3.24547E+14
2021/instances/2021/e_5_2_6.tgf,9450,734796,0.00822817,1,1,1,9450,9450,509357,0,1,0,1.39E+29,1.39E+29,1.05E+29,3.24592E+14,3.24592E+14,3.24592E+14
2021/instances/2021/e_5_2_7.tgf,9450,734575,0.00822569,1,1,1,9450,9450,513934,0,1,0,1.39E+29,1.39E+29,1.05E+29,3.24619E+14,3.24619E+14,3.24619E+14
2021/instances/2021/e_5_2_8.tgf,9450,733933,0.0082185,1,1,1,9450,9450,502534,0,1,0,1.39E+29,1.39E+29,1.05E+29,3.24698E+14,3.24698E+14,3.24698E+14
2021/instances/2021/e_5_2_9.tgf,9450,734735,0.00822749,1,1,1,9450,9450,506748,0,1,0,1.39E+29,1.39E+29,1.05E+29,3.24599E+14,3.24599E+14,3.24599E+14
2021/instances/2021/e_5_3_10.tgf,9450,748860,0.00838566,1,1,1,9450,9450,453820,0,1,0,1.38E+29,1.38E+29,1.04E+29,3.22874E+14,3.22874E+14,3.22874E+14
2021/instances/2021/e_5_4_10.tgf,9450,764417,0.00855986,1,1,1,9450,9450,470460,0,1,0,1.37E+29,1.37E+29,1.03E+29,3.20985E+14,3.20985E+14,3.20985E+14
2021/instances/2021/e_5_4_6.tgf,9450,764210,0.00855754,1,1,1,9450,9450,462354,0,1,0,1.37E+29,1.37E+29,1.03E+29,3.2101E+14,3.2101E+14,3.2101E+14
2021/instances/2021/e_5_4_7.tgf,9450,767019,0.008589,1,1,1,9450,9450,433207,0,1,0,1.37E+29,1.37E+29,1.03E+29,3.2067E+14,3.2067E+14,3.2067E+14
2021/instances/2021/e_5_4_8.tgf,9450,765270,0.00856941,1,1,1,9450,9450,437269,0,1,0,1.37E+29,1.37E+29,1.03E+29,3.20882E+14,3.20882E+14,3.20882E+14
2021/instances/2021/e_5_4_9.tgf,9450,764465,0.0085604,1,1,1,9450,9450,515016,0,1,0,1.37E+29,1.37E+29,1.03E+29,3.20979E+14,3.20979E+14,3.20979E+14
2021/instances/2021/e_5_5_10.tgf,9450,781343,0.0087494,1,1,1,9450,9450,431857,0,1,0,1.37E+29,1.37E+29,1.02E+29,3.18942E+14,3.18942E+14,3.18942E+14
2021/instances/2021/e_5_6_10.tgf,9450,795495,0.00890787,1,1,1,9450,9450,494076,0,1,0,1.36E+29,1.36E+29,1.01E+29,3.17243E+14,3.17243E+14,3.17243E+14
2021/instances/2021/e_5_6_6.tgf,9450,792824,0.00887796,1,1,1,9450,9450,537084,0,1,0,1.36E+29,1.36E+29,1.01E+29,3.17563E+14,3.17563E+14,3.17563E+14
2021/instances/2021/e_5_6_7.tgf,9450,792775,0.00887741,1,1,1,9450,9450,548294,0,1,0,1.36E+29,1.36E+29,1.01E+29,3.17569E+14,3.17569E+14,3.17569E+14
2021/instances/2021/e_5_6_8.tgf,9450,797403,0.00892923,1,1,1,9450,9450,443340,0,1,0,1.36E+29,1.36E+29,1.00E+29,3.17015E+14,3.17015E+14,3.17015E+14
2021/instances/2021/e_5_6_9.tgf,9450,793826,0.00888918,1,1,1,9450,9450,453987,0,1,0,1.36E+29,1.36E+29,1.01E+29,3.17443E+14,3.17443E+14,3.17443E+14
2021/instances/2021/e_5_7_10.tgf,9450,807940,0.00904723,1,1,1,9450,9450,464699,0,1,0,1.35E+29,1.35E+29,9.97E+28,3.15757E+14,3.15757E+14,3.15757E+14
2021/instances/2021/e_5_8_10.tgf,9450,824852,0.00923661,1,1,1,9450,9450,470547,0,1,0,1.34E+29,1.34E+29,9.84E+28,3.13749E+14,3.13749E+14,3.13749E+14
2021/instances/2021/e_5_8_6.tgf,9450,824582,0.00923358,1,1,1,9450,9450,455618,0,1,0,1.34E+29,1.34E+29,9.85E+28,3.13781E+14,3.13781E+14,3.13781E+14
2021/instances/2021/e_5_8_7.tgf,9450,820453,0.00918735,1,1,1,9450,9450,487321,0,1,0,1.35E+29,1.35E+29,9.88E+28,3.1427E+14,3.1427E+14,3.1427E+14
2021/instances/2021/e_5_8_8.tgf,9450,822777,0.00921337,1,1,1,9450,9450,567687,0,1,0,1.34E+29,1.34E+29,9.86E+28,3.13995E+14,3.13995E+14,3.13995E+14
2021/instances/2021/e_5_8_9.tgf,9450,827569,0.00926703,1,1,1,9450,9450,455459,0,1,0,1.34E+29,1.34E+29,9.82E+28,3.13428E+14,3.13428E+14,3.13428E+14
2021/instances/2021/e_5_9_10.tgf,9450,837680,0.00938025,1,1,1,9450,9450,473451,0,1,0,1.34E+29,1.34E+29,9.75E+28,3.12234E+14,3.12234E+14,3.12234E+14
2021/instances/2021/e_6_10_10.tgf,19050,1795275,0.00494699,1,1,1,19050,19050,1011074,0,1,0,2.79E+41,2.79E+41,2.20E+41,4.69E+20,4.69E+20,4.69E+20
2021/instances/2021/e_6_10_6.tgf,19050,1795100,0.00494651,1,1,1,19050,19050,965899,0,1,0,2.79E+41,2.79E+41,2.20E+41,4.69E+20,4.69E+20,4.69E+20
2021/instances/2021/e_6_10_7.tgf,19050,1782573,0.00491199,1,1,1,19050,19050,1017217,0,1,0,2.80E+41,2.80E+41,2.21E+41,4.70E+20,4.70E+20,4.70E+20
2021/instances/2021/e_6_10_8.tgf,19050,1796081,0.00494921,1,1,1,19050,19050,979182,0,1,0,2.79E+41,2.79E+41,2.20E+41,4.69E+20,4.69E+20,4.69E+20
2021/instances/2021/e_6_10_9.tgf,19050,1787591,0.00492582,1,1,1,19050,19050,1040952,0,1,0,2.79E+41,2.79E+41,2.21E+41,4.70E+20,4.70E+20,4.70E+20
2021/instances/2021/e_6_1_10.tgf,19050,1455803,0.00401155,1,1,1,19050,19050,986963,0,1,0,2.92E+41,2.92E+41,2.41E+41,4.91E+20,4.91E+20,4.91E+20
2021/instances/2021/e_6_2_10.tgf,19050,1494790,0.00411899,1,1,1,19050,19050,883183,0,1,0,2.90E+41,2.90E+41,2.39E+41,4.88E+20,4.88E+20,4.88E+20
2021/instances/2021/e_6_2_6.tgf,19050,1496792,0.0041245,1,1,1,19050,19050,1029821,0,1,0,2.90E+41,2.90E+41,2.38E+41,4.88E+20,4.88E+20,4.88E+20
2021/instances/2021/e_6_2_7.tgf,19050,1497017,0.00412512,1,1,1,19050,19050,1013315,0,1,0,2.90E+41,2.90E+41,2.38E+41,4.88E+20,4.88E+20,4.88E+20
2021/instances/2021/e_6_2_8.tgf,19050,1493919,0.00411659,1,1,1,19050,19050,899494,0,1,0,2.90E+41,2.90E+41,2.39E+41,4.88E+20,4.88E+20,4.88E+20
2021/instances/2021/e_6_2_9.tgf,19050,1497337,0.004126,1,1,1,19050,19050,1024731,0,1,0,2.90E+41,2.90E+41,2.38E+41,4.88E+20,4.88E+20,4.88E+20
2021/instances/2021/e_6_3_10.tgf,19050,1533917,0.0042268,1,1,1,19050,19050,1047494,0,1,0,2.89E+41,2.89E+41,2.36E+41,4.86E+20,4.86E+20,4.86E+20
2021/instances/2021/e_6_4_10.tgf,19050,1576377,0.0043438,1,1,1,19050,19050,1092550,0,1,0,2.87E+41,2.87E+41,2.33E+41,4.83E+20,4.83E+20,4.83E+20
2021/instances/2021/e_6_4_6.tgf,19050,1574097,0.00433752,1,1,1,19050,19050,928727,0,1,0,2.87E+41,2.87E+41,2.34E+41,4.83E+20,4.83E+20,4.83E+20
2021/instances/2021/e_6_4_7.tgf,19050,1569543,0.00432497,1,1,1,19050,19050,899996,0,1,0,2.88E+41,2.88E+41,2.34E+41,4.84E+20,4.84E+20,4.84E+20
2021/instances/2021/e_6_4_8.tgf,19050,1573841,0.00433681,1,1,1,19050,19050,931536,0,1,0,2.87E+41,2.87E+41,2.34E+41,4.83E+20,4.83E+20,4.83E+20
2021/instances/2021/e_6_4_9.tgf,19050,1575959,0.00434265,1,1,1,19050,19050,960707,0,1,0,2.87E+41,2.87E+41,2.33E+41,4.83E+20,4.83E+20,4.83E+20
2021/instances/2021/e_6_5_10.tgf,19050,1611666,0.00444104,1,1,1,19050,19050,924559,0,1,0,2.86E+41,2.86E+41,2.31E+41,4.81E+20,4.81E+20,4.81E+20
2021/instances/2021/e_6_6_10.tgf,19050,1646142,0.00453604,1,1,1,19050,19050,916127,0,1,0,2.85E+41,2.85E+41,2.29E+41,4.79E+20,4.79E+20,4.79E+20
2021/instances/2021/e_6_6_6.tgf,19050,1639486,0.0045177,1,1,1,19050,19050,933536,0,1,0,2.85E+41,2.85E+41,2.30E+41,4.79E+20,4.79E+20,4.79E+20
2021/instances/2021/e_6_6_7.tgf,19050,1644815,0.00453239,1,1,1,19050,19050,949164,0,1,0,2.85E+41,2.85E+41,2.29E+41,4.79E+20,4.79E+20,4.79E+20
2021/instances/2021/e_6_6_8.tgf,19050,1644045,0.00453027,1,1,1,19050,19050,945024,0,1,0,2.85E+41,2.85E+41,2.29E+41,4.79E+20,4.79E+20,4.79E+20
2021/instances/2021/e_6_6_9.tgf,19050,1645188,0.00453342,1,1,1,19050,19050,990920,0,1,0,2.85E+41,2.85E+41,2.29E+41,4.79E+20,4.79E+20,4.79E+20
2021/instances/2021/e_6_7_10.tgf,19050,1683689,0.00463951,1,1,1,19050,19050,1001633,0,1,0,2.83E+41,2.83E+41,2.27E+41,4.76E+20,4.76E+20,4.76E+20
2021/instances/2021/e_6_8_10.tgf,19050,1725119,0.00475367,1,1,1,19050,19050,977647,0,1,0,2.82E+41,2.82E+41,2.24E+41,4.74E+20,4.74E+20,4.74E+20
2021/instances/2021/e_6_8_6.tgf,19050,1722192,0.00474561,1,1,1,19050,19050,959936,0,1,0,2.82E+41,2.82E+41,2.25E+41,4.74E+20,4.74E+20,4.74E+20
2021/instances/2021/e_6_8_7.tgf,19050,1724091,0.00475084,1,1,1,19050,19050,947653,0,1,0,2.82E+41,2.82E+41,2.25E+41,4.74E+20,4.74E+20,4.74E+20
2021/instances/2021/e_6_8_8.tgf,19050,1717902,0.00473378,1,1,1,19050,19050,940182,0,1,0,2.82E+41,2.82E+41,2.25E+41,4.74E+20,4.74E+20,4.74E+20
2021/instances/2021/e_6_8_9.tgf,19050,1723304,0.00474867,1,1,1,19050,19050,971483,0,1,0,2.82E+41,2.82E+41,2.25E+41,4.74E+20,4.74E+20,4.74E+20
2021/instances/2021/e_6_9_10.tgf,19050,1754498,0.00483463,1,1,1,19050,19050,1205494,0,1,0,2.81E+41,2.81E+41,2.23E+41,4.72E+20,4.72E+20,4.72E+20
2021/instances/2021/e_7_10_10.tgf,38250,3760479,0.00257028,1,1,1,38250,38250,-1,0,1,0,6.29E+58,6.29E+58,5.28E+58,2.30E+29,2.30E+29,2.30E+29
2021/instances/2021/e_7_10_6.tgf,38250,3756598,0.00256763,1,1,1,38250,38250,-1,0,1,0,6.29E+58,6.29E+58,5.29E+58,2.30E+29,2.30E+29,2.30E+29
2021/instances/2021/e_7_10_7.tgf,38250,3730045,0.00254948,1,1,1,38250,38250,-1,0,1,0,6.30E+58,6.30E+58,5.30E+58,2.30E+29,2.30E+29,2.30E+29
2021/instances/2021/e_7_10_8.tgf,38250,3745528,0.00256006,1,1,1,38250,38250,-1,0,1,0,6.29E+58,6.29E+58,5.29E+58,2.30E+29,2.30E+29,2.30E+29
2021/instances/2021/e_7_10_9.tgf,38250,3730518,0.0025498,1,1,1,38250,38250,-1,0,1,0,6.30E+58,6.30E+58,5.30E+58,2.30E+29,2.30E+29,2.30E+29
2021/instances/2021/e_7_1_10.tgf,38250,2941295,0.00201037,1,1,1,38250,38250,-1,0,1,0,6.53E+58,6.53E+58,5.70E+58,2.39E+29,2.39E+29,2.39E+29
2021/instances/2021/e_7_2_10.tgf,38250,3029840,0.00207089,1,1,1,38250,38250,-1,0,1,0,6.51E+58,6.51E+58,5.65E+58,2.38E+29,2.38E+29,2.38E+29
2021/instances/2021/e_7_2_6.tgf,38250,3033779,0.00207358,1,1,1,38250,38250,-1,0,1,0,6.50E+58,6.50E+58,5.65E+58,2.38E+29,2.38E+29,2.38E+29
2021/instances/2021/e_7_2_7.tgf,38250,3031815,0.00207224,1,1,1,38250,38250,-1,0,1,0,6.50E+58,6.50E+58,5.65E+58,2.38E+29,2.38E+29,2.38E+29
2021/instances/2021/e_7_2_8.tgf,38250,3033504,0.00207339,1,1,1,38250,38250,-1,0,1,0,6.50E+58,6.50E+58,5.65E+58,2.38E+29,2.38E+29,2.38E+29
2021/instances/2021/e_7_2_9.tgf,38250,3034374,0.00207399,1,1,1,38250,38250,-1,0,1,0,6.50E+58,6.50E+58,5.65E+58,2.38E+29,2.38E+29,2.38E+29
2021/instances/2021/e_7_3_10.tgf,38250,3125352,0.00213617,1,1,1,38250,38250,-1,0,1,0,6.48E+58,6.48E+58,5.60E+58,2.37E+29,2.37E+29,2.37E+29
2021/instances/2021/e_7_4_10.tgf,38250,3213172,0.0021962,1,1,1,38250,38250,-1,0,1,0,6.45E+58,6.45E+58,5.56E+58,2.36E+29,2.36E+29,2.36E+29
2021/instances/2021/e_7_4_6.tgf,38250,3216447,0.00219843,1,1,1,38250,38250,-1,0,1,0,6.45E+58,6.45E+58,5.56E+58,2.36E+29,2.36E+29,2.36E+29
2021/instances/2021/e_7_4_7.tgf,38250,3216605,0.00219854,1,1,1,38250,38250,-1,0,1,0,6.45E+58,6.45E+58,5.56E+58,2.36E+29,2.36E+29,2.36E+29
2021/instances/2021/e_7_4_8.tgf,38250,3208354,0.0021929,1,1,1,38250,38250,-1,0,1,0,6.45E+58,6.45E+58,5.56E+58,2.36E+29,2.36E+29,2.36E+29
2021/instances/2021/e_7_4_9.tgf,38250,3213290,0.00219628,1,1,1,38250,38250,-1,0,1,0,6.45E+58,6.45E+58,5.56E+58,2.36E+29,2.36E+29,2.36E+29
2021/instances/2021/e_7_5_10.tgf,38250,3302548,0.00225728,1,1,1,38250,38250,-1,0,1,0,6.42E+58,6.42E+58,5.51E+58,2.35E+29,2.35E+29,2.35E+29
2021/instances/2021/e_7_6_10.tgf,38250,3396734,0.00232166,1,1,1,38250,38250,-1,0,1,0,6.40E+58,6.40E+58,5.46E+58,2.34E+29,2.34E+29,2.34E+29
2021/instances/2021/e_7_6_6.tgf,38250,3386611,0.00231474,1,1,1,38250,38250,-1,0,1,0,6.40E+58,6.40E+58,5.47E+58,2.34E+29,2.34E+29,2.34E+29
2021/instances/2021/e_7_6_7.tgf,38250,3402275,0.00232545,1,1,1,38250,38250,-1,0,1,0,6.39E+58,6.39E+58,5.46E+58,2.34E+29,2.34E+29,2.34E+29
2021/instances/2021/e_7_6_8.tgf,38250,3389467,0.00231669,1,1,1,38250,38250,-1,0,1,0,6.40E+58,6.40E+58,5.47E+58,2.34E+29,2.34E+29,2.34E+29
2021/instances/2021/e_7_6_9.tgf,38250,3393677,0.00231957,1,1,1,38250,38250,-1,0,1,0,6.40E+58,6.40E+58,5.47E+58,2.34E+29,2.34E+29,2.34E+29
2021/instances/2021/e_7_7_10.tgf,38250,3474228,0.00237463,1,1,1,38250,38250,-1,0,1,0,6.37E+58,6.37E+58,5.43E+58,2.33E+29,2.33E+29,2.33E+29
2021/instances/2021/e_7_8_10.tgf,38250,3573286,0.00244233,1,1,1,38250,38250,-1,0,1,0,6.34E+58,6.34E+58,5.38E+58,2.32E+29,2.32E+29,2.32E+29
2021/instances/2021/e_7_8_6.tgf,38250,3573877,0.00244274,1,1,1,38250,38250,-1,0,1,0,6.34E+58,6.34E+58,5.38E+58,2.32E+29,2.32E+29,2.32E+29
2021/instances/2021/e_7_8_7.tgf,38250,3568660,0.00243917,1,1,1,38250,38250,-1,0,1,0,6.34E+58,6.34E+58,5.38E+58,2.32E+29,2.32E+29,2.32E+29
2021/instances/2021/e_7_8_8.tgf,38250,3565846,0.00243725,1,1,1,38250,38250,-1,0,1,0,6.35E+58,6.35E+58,5.38E+58,2.32E+29,2.32E+29,2.32E+29
2021/instances/2021/e_7_8_9.tgf,38250,3566413,0.00243764,1,1,1,38250,38250,-1,0,1,0,6.35E+58,6.35E+58,5.38E+58,2.32E+29,2.32E+29,2.32E+29
2021/instances/2021/e_7_9_10.tgf,38250,3654720,0.00249799,1,1,1,38250,38250,-1,0,1,0,6.32E+58,6.32E+58,5.34E+58,2.31E+29,2.31E+29,2.31E+29
2021/instances/2021/e_8_10_10.tgf,76650,7836770,0.00495918,1,1,1,76650,76650,-1,0,1,0,1.94E+83,1.94E+83,1.70E+83,4.13E+41,4.13E+41,4.13E+41
2021/instances/2021/e_8_10_6.tgf,76650,7799204,0.00493541,1,1,1,76650,76650,-1,0,1,0,1.94E+83,1.94E+83,1.71E+83,4.13E+41,4.13E+41,4.13E+41
2021/instances/2021/e_8_10_7.tgf,76650,7799023,0.00493529,1,1,1,76650,76650,-1,0,1,0,1.94E+83,1.94E+83,1.71E+83,4.13E+41,4.13E+41,4.13E+41
2021/instances/2021/e_8_10_8.tgf,76650,7790806,0.00493009,1,1,1,76650,76650,-1,0,1,0,1.94E+83,1.94E+83,1.71E+83,4.13E+41,4.13E+41,4.13E+41
2021/instances/2021/e_8_10_9.tgf,76650,7788864,0.00492886,1,1,1,76650,76650,-1,0,1,0,1.94E+83,1.94E+83,1.71E+83,4.13E+41,4.13E+41,4.13E+41
2021/instances/2021/e_8_1_10.tgf,76650,5922011,0.0037475,1,1,1,76650,76650,-1,0,1,0,2.00E+83,2.00E+83,1.81E+83,4.26E+41,4.26E+41,4.26E+41
2021/instances/2021/e_8_2_10.tgf,76650,6133817,0.00388154,1,1,1,76650,76650,-1,0,1,0,1.99E+83,1.99E+83,1.80E+83,4.24E+41,4.24E+41,4.24E+41
2021/instances/2021/e_8_2_6.tgf,76650,6140999,0.00388608,1,1,1,76650,76650,-1,0,1,0,1.99E+83,1.99E+83,1.80E+83,4.24E+41,4.24E+41,4.24E+41
2021/instances/2021/e_8_2_8.tgf,76650,6133591,0.00388139,1,1,1,76650,76650,-1,0,1,0,1.99E+83,1.99E+83,1.80E+83,4.24E+41,4.24E+41,4.24E+41
2021/instances/2021/e_8_2_9.tgf,76650,6136474,0.00388322,1,1,1,76650,76650,-1,0,1,0,1.99E+83,1.99E+83,1.80E+83,4.24E+41,4.24E+41,4.24E+41
2021/instances/2021/e_8_3_10.tgf,76650,6346464,0.0040161,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.79E+83,4.23E+41,4.23E+41,4.23E+41
2021/instances/2021/e_8_4_10.tgf,76650,6560818,0.00415175,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.78E+83,4.21E+41,4.21E+41,4.21E+41
2021/instances/2021/e_8_4_6.tgf,76650,6551736,0.004146,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.78E+83,4.21E+41,4.21E+41,4.21E+41
2021/instances/2021/e_8_4_7.tgf,76650,6556876,0.00414925,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.78E+83,4.21E+41,4.21E+41,4.21E+41
2021/instances/2021/e_8_4_8.tgf,76650,6558124,0.00415004,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.78E+83,4.21E+41,4.21E+41,4.21E+41
2021/instances/2021/e_8_4_9.tgf,76650,6562859,0.00415304,1,1,1,76650,76650,-1,0,1,0,1.98E+83,1.98E+83,1.78E+83,4.21E+41,4.21E+41,4.21E+41
2021/instances/2021/e_8_5_10.tgf,76650,6769965,0.0042841,1,1,1,76650,76650,-1,0,1,0,1.97E+83,1.97E+83,1.76E+83,4.20E+41,4.20E+41,4.20E+41
2021/instances/2021/e_8_6_10.tgf,76650,6967472,0.00440908,1,1,1,76650,76650,-1,0,1,0,1.96E+83,1.96E+83,1.75E+83,4.19E+41,4.19E+41,4.19E+41
2021/instances/2021/e_8_6_6.tgf,76650,6976954,0.00441508,1,1,1,76650,76650,-1,0,1,0,1.96E+83,1.96E+83,1.75E+83,4.19E+41,4.19E+41,4.19E+41
2021/instances/2021/e_8_6_7.tgf,76650,6978995,0.00441637,1,1,1,76650,76650,-1,0,1,0,1.96E+83,1.96E+83,1.75E+83,4.18E+41,4.18E+41,4.18E+41
2021/instances/2021/e_8_6_8.tgf,76650,6983843,0.00441944,1,1,1,76650,76650,-1,0,1,0,1.96E+83,1.96E+83,1.75E+83,4.18E+41,4.18E+41,4.18E+41
2021/instances/2021/e_8_6_9.tgf,76650,6955373,0.00440142,1,1,1,76650,76650,-1,0,1,0,1.96E+83,1.96E+83,1.75E+83,4.19E+41,4.19E+41,4.19E+41
